Type,Simulation,case,tau_setup,lossValue,predictionAccuracy,avg_tau,stddev_tau,avg_each_local,stddev_each_local,avg_each_global,stddev_each_global,avg_betaAdapt,stddev_betaAdapt,avg_deltaAdapt,stddev_deltaAdapt,avg_rhoAdapt,stddev_rhoAdapt,total_time_recomputed
distributed,0,3,70,0.236973191,0.862,68.95631825,24.95119203,0.021555452,0.002485491,0.084452831,0.040796148,nan,nan,nan,nan,nan,nan,15.07325762
distributed,0,3,100,0.24017852,0.8623,96.51505547,37.30092995,0.022493371,0.00047021,0.122111392,0.046648577,nan,nan,nan,nan,nan,nan,15.0706369
distributed,1,0,-1,0.224150404,0.8705,40.74744027,19.38730947,0.020901233,0.003636539,0.132191661,0.063548317,6.505491926,3.823876387,0.479991881,0.117181178,0.172191595,0.169135919,14.99645286
distributed,1,0,1,0.300127493,0.8289,1,0,0.02175768,0.009049608,0.134687888,0.056008359,nan,nan,nan,nan,nan,nan,5.006258157
distributed,1,0,2,0.262942867,0.8372,2,0,0.021268565,0.005537023,0.127606138,0.051166261,nan,nan,nan,nan,nan,nan,5.444584566
distributed,1,0,3,0.249039164,0.8441,3,0,0.019948517,0.003258987,0.131060519,0.043157494,nan,nan,nan,nan,nan,nan,6.108994269
distributed,1,0,5,0.2382067,0.8532,5,0,0.020371108,0.003293662,0.15865005,0.060711024,nan,nan,nan,nan,nan,nan,8.336178841
distributed,1,0,7,0.232343203,0.858,7,0,0.020479852,0.003395327,0.131903999,0.055700327,nan,nan,nan,nan,nan,nan,8.808414785
distributed,1,0,10,0.228169612,0.8646,10,0,0.020609948,0.002128932,0.135431621,0.053449097,nan,nan,nan,nan,nan,nan,10.92899525
distributed,1,0,20,0.224721493,0.8707,19.77735849,4.008282242,0.020316226,0.00315815,0.136298063,0.044029267,nan,nan,nan,nan,nan,nan,14.83758892
distributed,1,0,30,0.224469003,0.8705,29.57482993,6.640424542,0.02032901,0.001563944,0.148015959,0.055096312,nan,nan,nan,nan,nan,nan,15.15285382
distributed,1,0,50,0.224059906,0.8715,48.93312102,13.52171345,0.020707082,0.001118054,0.147237621,0.046590065,nan,nan,nan,nan,nan,nan,14.98623718
distributed,1,0,70,0.223832486,0.8726,69.57413249,26.23069932,0.020313263,0.001144337,0.156977951,0.061131989,nan,nan,nan,nan,nan,nan,14.89100247
distributed,1,0,100,0.22406323,0.8716,96.72280179,32.8269611,0.020207359,0.001310656,0.140742756,0.023596551,nan,nan,nan,nan,nan,nan,14.93797277
distributed,1,1,-1,0.238809666,0.8513,7.12745098,2.190176933,0.021564291,0.003737168,0.122860032,0.042351802,16.57862273,2.714348597,1.56566907,0.258869127,1.057898261,0.268136492,8.351057909
distributed,1,1,1,0.300590692,0.8278,1,0,0.021274349,0.007995772,0.121193811,0.039720606,nan,nan,nan,nan,nan,nan,4.558981139
distributed,1,1,2,0.26556016,0.8327,2,0,0.020164645,0.004284489,0.128597041,0.04488185,nan,nan,nan,nan,nan,nan,5.405642579
distributed,1,1,3,0.252031967,0.8401,3,0,0.023471407,0.004835928,0.13359161,0.05128899,nan,nan,nan,nan,nan,nan,6.528186582
distributed,1,1,5,0.239894359,0.8502,5,0,0.022297206,0.003998636,0.108925594,0.048190612,nan,nan,nan,nan,nan,nan,7.053171959
distributed,1,1,7,0.235970433,0.8554,7,0,0.021719772,0.002934129,0.130904534,0.046985729,nan,nan,nan,nan,nan,nan,9.054174062
distributed,1,1,10,0.23247912,0.8594,10,0,0.021500128,0.002705467,0.120394199,0.04729199,nan,nan,nan,nan,nan,nan,10.73265528
distributed,1,1,20,0.23132372,0.8625,19.86988848,3.549216643,0.021819498,0.001899757,0.118376811,0.033908737,nan,nan,nan,nan,nan,nan,14.98812057
distributed,1,1,30,0.232684848,0.8637,29.79779412,8.405950273,0.021962886,0.001946447,0.139959991,0.033481815,nan,nan,nan,nan,nan,nan,14.84342319
distributed,1,1,50,0.236452215,0.86,49.10081301,15.07345958,0.022164606,0.001764104,0.129022342,0.046372988,nan,nan,nan,nan,nan,nan,15.21976692
distributed,1,1,70,0.240581514,0.8587,68.95631825,24.95119203,0.02050842,0.004640556,0.127764951,0.04602324,nan,nan,nan,nan,nan,nan,15.17433411
distributed,1,1,100,0.247605856,0.8515,96.12462006,33.78146681,0.021879592,0.000857403,0.116826816,0.061641981,nan,nan,nan,nan,nan,nan,15.14876856
distributed,1,2,-1,0.239286387,0.8488,76.83333333,35.60898763,0.096759757,0.019543116,0.175347461,0.103412571,1.00E-05,0,8.49E-17,3.26E-17,0,0,14.59173417
distributed,1,2,1,0.300174217,0.8212,1,0,0.094875423,0.015911644,0.159070458,0.063847572,nan,nan,nan,nan,nan,nan,8.12626819
distributed,1,2,2,0.263916028,0.8373,2,0,0.093280328,0.009966593,0.182955673,0.058780656,nan,nan,nan,nan,nan,nan,11.82452256
distributed,1,2,3,0.249242428,0.842,3,0,0.09427323,0.008070103,0.1665812,0.048483512,nan,nan,nan,nan,nan,nan,14.38082852
distributed,1,2,5,0.244718088,0.8434,4.931623932,1.085172797,0.095269984,0.005239227,0.149330733,0.05307164,nan,nan,nan,nan,nan,nan,14.86617311
distributed,1,2,7,0.24313821,0.8445,6.900826446,1.84135323,0.097376641,0.006011347,0.169373347,0.074570443,nan,nan,nan,nan,nan,nan,14.89633326
distributed,1,2,10,0.24031176,0.8474,9.820143885,2.264705034,0.091851915,0.00892429,0.114005896,0.05838746,nan,nan,nan,nan,nan,nan,14.73467964
distributed,1,2,20,0.239235206,0.8498,19.73239437,7.899054483,0.091287268,0.009330512,0.166508779,0.060278327,nan,nan,nan,nan,nan,nan,15.0554384
distributed,1,2,30,0.238219191,0.8503,29.61333333,10.7393358,0.093467344,0.002385589,0.121406108,0.07229993,nan,nan,nan,nan,nan,nan,14.72132043
distributed,1,2,50,0.238480384,0.8498,49.02684564,20.94486811,0.094154202,0.001588772,0.185765488,0.059153668,nan,nan,nan,nan,nan,nan,14.86432125
distributed,1,2,70,0.240262569,0.8475,66.91836735,33.29695932,0.094834099,0.008867952,0.125578424,0.05990456,nan,nan,nan,nan,nan,nan,14.71977577
distributed,1,2,100,0.237547687,0.8518,83.5,40.47221269,0.097712651,0.005349807,0.125839324,0.03997862,nan,nan,nan,nan,nan,nan,15.07044418
distributed,1,3,-1,0.234730532,0.8558,8.247787611,2.89328425,0.022223962,0.003827603,0.111097641,0.047175986,15.31371441,2.940241651,1.281633809,0.231387109,0.884294178,0.246570747,8.74590289
distributed,1,3,1,0.303417913,0.8225,1,0,0.022351247,0.007386489,0.116742196,0.040630979,nan,nan,nan,nan,nan,nan,4.450990157
distributed,1,3,2,0.265208415,0.8328,2,0,0.024341831,0.005647267,0.109140273,0.040334194,nan,nan,nan,nan,nan,nan,5.050365938
distributed,1,3,3,0.250245917,0.8459,3,0,0.021309642,0.004903996,0.097384911,0.038645416,nan,nan,nan,nan,nan,nan,5.162042845
distributed,1,3,5,0.239340601,0.8503,5,0,0.0208974,0.002896267,0.105416864,0.034801734,nan,nan,nan,nan,nan,nan,6.71692372
distributed,1,3,7,0.23553251,0.8547,7,0,0.02198664,0.003487926,0.109748164,0.052291564,nan,nan,nan,nan,nan,nan,8.436948598
distributed,1,3,10,0.23257764,0.8609,10,0,0.022160178,0.002599765,0.109216282,0.042594526,nan,nan,nan,nan,nan,nan,10.58617806
distributed,1,3,20,0.229449618,0.8662,19.78623188,3.782744476,0.022076963,0.002903829,0.106434404,0.042827147,nan,nan,nan,nan,nan,nan,15.04707734
distributed,1,3,30,0.231710385,0.8656,29.73263889,7.949671623,0.021143691,0.001913376,0.122265787,0.029523402,nan,nan,nan,nan,nan,nan,14.92609945
distributed,1,3,50,0.234378542,0.8652,49.8372093,17.1464282,0.022767384,0.003512249,0.112780619,0.050943095,nan,nan,nan,nan,nan,nan,14.90414432
distributed,1,3,70,0.241049299,0.8628,69.78164557,26.61292795,0.022039336,0.001098611,0.113200102,0.042009357,nan,nan,nan,nan,nan,nan,15.30748558
distributed,1,3,100,0.240555593,0.8635,96.29713424,33.35205204,0.020882401,0.001707606,0.101142369,0.035343745,nan,nan,nan,nan,nan,nan,15.05378493
Type,Simulation,case,tau_setup,lossValue,predictionAccuracy,avg_tau,stddev_tau,avg_each_local,stddev_each_local,avg_each_global,stddev_each_global,avg_betaAdapt,stddev_betaAdapt,avg_deltaAdapt,stddev_deltaAdapt,avg_rhoAdapt,stddev_rhoAdapt,total_time_recomputed
distributed,0,0,-1,0.239516518,0.8504,36.16751269,18.01138529,0.021167045,0.001717749,0.121560505,0.062237256,9.034452854,4.445546215,0.527958044,0.140227249,0.246245087,0.196153638,5.227591185
,,,,0.245040027,0.866503572,,,,,,,,,,,,,5709.603046
