Type,Simulation,case,tau_setup,lossValue,predictionAccuracy,avg_tau,stddev_tau,avg_each_local,stddev_each_local,avg_each_global,stddev_each_global,avg_betaAdapt,stddev_betaAdapt,avg_deltaAdapt,stddev_deltaAdapt,avg_rhoAdapt,stddev_rhoAdapt,total_time_recomputed
Type,Simulation,case,tau_setup,lossValue,predictionAccuracy,avg_tau,stddev_tau,avg_each_local,stddev_each_local,avg_each_global,stddev_each_global,avg_betaAdapt,stddev_betaAdapt,avg_deltaAdapt,stddev_deltaAdapt,avg_rhoAdapt,stddev_rhoAdapt,total_time_recomputed
distributed,1,2,10,0.224656807,0.8689,9.96797153,1.642190469,0.013184919,0.002310878,0.130325594,0.053565549,nan,nan,nan,nan,nan,nan,15.04095773
distributed,1,2,20,0.223737279,0.8717,19.92939666,2.974789909,0.012687388,0.001367071,0.122519796,0.055290312,nan,nan,nan,nan,nan,nan,14.84769584
distributed,1,2,30,0.224195446,0.8753,29.7244284,5.535315224,0.013221,0.001349283,0.140793141,0.056506827,nan,nan,nan,nan,nan,nan,15.12991332
distributed,1,2,50,0.222936512,0.8747,49.89705882,14.38363267,0.01313813,0.001484353,0.128165039,0.042004626,nan,nan,nan,nan,nan,nan,15.08195861
distributed,1,2,70,0.223235692,0.8752,69.85947047,22.81960506,0.012581276,0.001231493,0.14525749,0.055080913,nan,nan,nan,nan,nan,nan,14.97880372
distributed,1,2,100,0.223564524,0.8761,98.6476378,34.40526446,0.01394545,0.002766588,0.13597666,0.049872779,nan,nan,nan,nan,nan,nan,14.99187374
distributed,1,3,-1,0.227781818,0.8675,9.321285141,3.21773183,0.013426775,0.003153307,0.13340812,0.054103974,15.19228378,3.374399814,1.197036024,0.257953206,0.794025594,0.237175307,14.91313066
distributed,1,3,1,0.244924573,0.8453,1,0,0.012606012,0.006262268,0.125194035,0.054138807,nan,nan,nan,nan,nan,nan,15.02020515
distributed,1,3,2,0.23558489,0.854,1.988888889,0.146611693,0.013378843,0.004214048,0.138090867,0.056190776,nan,nan,nan,nan,nan,nan,14.96764433
distributed,1,3,3,0.230947608,0.8601,2.984126984,0.239953859,0.012686741,0.003984147,0.137133336,0.046449345,nan,nan,nan,nan,nan,nan,14.87052284
